GeneName,RNA_CDK8i_1,RNA_CDK8i_2,RNA_CDK8i_3,RNA_M12e2_1,RNA_M12e2_2,RNA_M12e2_3,RNA_M12WT_1,RNA_M12WT_2,RNA_M12WT_3,RNA_Veh_1,RNA_Veh_2,RNA_Veh_3
ENSG00000213104,19.3788259,21.90472148,26.02554682,13.52517883,15.3173407,16.85620477,22.67884532,19.01398678,23.09626123,13.93402515,21.40315318,21.65278375
ENSG00000115524,53.01284485,57.89037792,57.53463401,60.83492307,68.93421033,81.8634077,76.02266565,74.04594412,77.14515323,52.15094927,55.82924029,56.07594974
ENSG00000115520,9.486381075,9.708631002,9.201830184,14.04760539,15.19525411,15.65770222,13.75614972,12.90978854,14.03967714,9.9859927,10.17453587,9.856344411
ENSG00000144381,224.1238151,257.2624057,273.6942206,192.4719213,253.8758033,249.1191552,338.4845112,315.894356,349.8621004,226.6727252,278.1201651,297.1467245
ENSG00000115541,77.01101607,96.6093241,103.1628163,81.33519698,101.4597391,87.14722879,127.5804179,122.8625593,126.7187226,68.07843765,82.29504724,89.60333715
ENSG00000115540,6.950309962,8.078211384,7.679058313,10.66696779,12.37235014,12.61590472,12.56190662,12.53114298,12.08408319,7.101718692,7.332522906,8.316470018
ENSG00000247626,9.629935633,11.22596504,10.33322815,6.297563295,6.800373301,6.478250322,10.27554657,9.936197577,9.587531655,10.52483011,11.03509557,10.63234437
ENSG00000119042,0.958887709,0.89640687,0.858554568,1.251842104,1.240658773,1.637650568,1.586010005,1.448806238,1.58145941,1.369172203,1.152068702,1.074646168
ENSG00000225953,0.158549538,0.094816004,0.150336225,0.091981386,0.051549459,0.03237601,0.058403896,0.127758347,0.126971896,0.18256911,0.16891409,0.113245407
ENSG00000213938,5.90662369,6.364919879,6.969264666,7.164888233,6.25414302,5.891939562,6.959213782,7.620855838,7.349292713,5.457597826,6.455354968,6.462889774
ENSG00000226124,0.473740933,0.383297947,0.408363469,0.149911325,0.05134271,0.1209231,0.373947787,0.45808541,0.455265541,0.314717678,0.464333091,0.445228479
ENSG00000178074,6.993345937,8.142047825,7.849704053,9.570688878,12.91766326,14.01392888,11.45937577,11.14864064,12.69181041,8.080762215,8.218331043,8.446705566
ENSG00000162971,1.594118774,1.629448146,1.606437148,1.591836605,1.906313336,2.030309901,2.135511685,1.987752392,2.217048336,1.336734553,1.455995683,1.418935018
ENSG00000162972,16.43147445,18.31448325,18.4891087,16.77862198,18.63462156,16.50832624,21.1507079,19.45797387,20.61964166,16.27374624,17.61154054,17.17651994
ENSG00000196141,7.705653793,8.530105792,8.888277213,9.708868528,10.91011678,10.61105354,9.905327625,9.611927457,9.962421511,7.148500821,8.594372211,9.110566563
ENSG00000155729,2.883891908,2.876072221,2.833934467,3.308114408,3.44584273,3.599616192,3.050379215,2.982241131,3.079359099,3.314402965,3.207601246,2.878362712
ENSG00000163535,8.847058744,9.977380665,10.61132001,10.50826443,15.17807137,15.36847053,15.06170446,14.93291835,15.73949692,9.02231093,10.2812638,11.04720243
ENSG00000138356,0.027750142,0.031433217,0.044013815,0.053858632,0.055337676,0.052132841,0.067174098,0.034286732,0.074966476,0.03392058,0.048958313,0.043188446
ENSG00000082153,95.76215613,112.1923566,110.4376282,114.6239029,134.3190572,145.4927356,161.6525236,152.055854,162.4389916,105.1728512,121.3597096,124.2155235
ENSG00000260006,0.624134635,0.542385536,0.297893952,1.009455404,1.339686523,1.207815841,1.007218406,0.899675622,1.263146519,0.800590147,0.657054269,0.739513481
ENSG00000013441,9.084797754,9.768099829,8.898451152,9.481220975,12.05709157,12.81308241,11.13393966,10.91273162,11.11134156,10.70555117,10.57211702,8.977863309
ENSG00000240344,10.01394266,10.24105866,11.13226285,13.66075953,16.59268114,16.82366483,16.89412433,16.25310651,16.52961446,9.941996976,10.58204459,11.32807928
ENSG00000196290,25.82028547,29.86203091,27.93222572,30.86920892,30.63456968,30.28065337,38.68400465,36.78823143,37.07592136,24.94283053,29.79144693,30.35659639
ENSG00000115942,10.12866976,10.98503556,11.21313598,10.14039425,12.53818012,13.94503006,12.75126707,11.97293863,12.61254164,9.058633726,10.7349811,10.69808266
ENSG00000155744,0.841905959,0.84660412,1.087337073,0.770317179,0.806461307,1.11562651,1.138358173,1.114519538,1.107658809,0.948250998,1.016158684,1.046148595
ENSG00000225695,131.6704201,132.5771685,136.5828659,116.5972821,151.4638731,141.0388769,151.8524689,146.0019206,159.3266553,120.2059869,147.0889163,147.8477376
ENSG00000226658,0.184513522,0.199050153,0.365815419,0.671459109,0.919864598,0.86659141,0.669971125,0.759919909,0.981814619,0.313251927,0.421981787,0.106357174
ENSG00000119013,55.09041793,61.45736641,59.04187904,54.21996792,58.70329012,51.79376444,74.89443008,66.37573148,72.89660288,50.7669194,62.26562339,63.86463867
ENSG00000003402,1.504578032,1.412109217,1.557922588,1.279223787,1.27855381,1.503225281,1.470082239,1.395927806,1.478032224,1.483844678,1.257516214,1.277249199
ENSG00000232133,1.938349245,1.988662061,1.862052676,1.357433114,1.021127254,0.375410546,0.991632576,1.259190246,0.809754619,1.62842247,1.899856299,1.935121196
ENSG00000226312,0.009732709,0.094495382,0.106128068,0,0.036390727,0.068566377,0.106018804,0.072151587,0.107561157,0.03965615,0.009539431,0.067321471
ENSG00000235579,170.0231221,177.4279514,183.4285788,150.8397099,331.7979622,209.5512607,98.06518134,118.4676563,110.247699,148.3354413,178.2981681,188.7964019
ENSG00000003400,0.616437382,0.528283246,0.546749132,0.639526948,0.485235234,0.604749185,0.544847537,0.511100647,0.507954428,0.495727977,0.397497227,0.378703211
ENSG00000064012,4.467270747,4.75696389,4.737975971,6.401677466,7.31645682,7.881202087,6.173844278,6.084359918,6.252545248,3.96036387,4.130128144,4.375188587
ENSG00000115993,5.440585861,5.734629672,5.831613152,5.51686835,6.032440546,7.18840142,6.584947273,6.446422097,6.556196762,5.327048027,5.722244473,5.809076226
ENSG00000082146,3.545197955,3.783487844,4.02312334,4.888410093,5.235879508,4.93264793,5.475770584,5.131850248,5.508747368,3.117484726,3.577269061,3.459741144
ENSG00000213090,0.546066599,0.631165359,0.961108902,1.135530847,1.138935426,1.373931318,1.092549658,1.060232561,1.190550947,0.465425522,0.92844714,0.741942263
ENSG00000155755,4.729722357,4.867456069,4.756509963,7.718177313,7.970334246,8.048459217,7.066637776,6.247353079,6.679266688,4.361932659,4.295917212,4.542677474
ENSG00000003393,4.491013968,4.25563897,4.407792129,4.796007127,5.412345596,6.468590231,5.568571615,5.182132572,5.430889235,4.750053128,4.954602866,4.732561285
ENSG00000155760,5.793082541,5.062598488,4.497363833,4.1638834,4.238340033,3.307044239,3.128097678,3.588712396,3.625573513,5.803205477,4.901622844,4.725216437
ENSG00000227890,2.921600768,1.772873364,2.172130668,3.100980535,2.901661772,2.519213325,3.701879962,3.609788437,3.811790363,1.767019316,1.879225557,1.973516458
ENSG00000223825,14.03940458,16.1781251,13.31474327,13.27025694,13.18019009,11.77461849,16.18326045,15.39399886,12.76180249,18.57268823,18.46660786,14.92398836
ENSG00000116030,38.26089095,44.09013783,43.36231277,55.22047854,69.58569524,63.78347047,63.00865843,60.96092257,63.69799798,37.91488996,41.98111491,42.93082278
ENSG00000267889,13.26703474,24.06537086,11.87883959,12.71886548,34.93728788,20.60260898,15.53960805,11.36871847,11.29873522,16.12986382,19.71508955,10.91601291
ENSG00000055044,55.66838383,64.19041623,66.63734263,62.33802755,83.38597679,82.28553376,84.17672375,79.37530449,84.81637962,53.32793592,60.74240796,61.40932357
ENSG00000226261,1.006699483,0.77909474,0.867772373,0.690216726,0.272758146,0.308353904,0.15892781,0.432636221,0.214986505,1.605060159,1.287010198,1.438087987
ENSG00000273456,0.13735702,0.148178494,0.226936014,0.499852917,0.513579677,0.376316998,0.277080678,0.339423365,0.281111627,0.326470879,0.089752866,0.554226762
ENSG00000204217,1.886186488,1.71265895,1.720805821,2.410564359,2.489678931,3.385903725,2.207661797,2.352889158,2.347949819,1.931884399,1.526217559,1.870551103
ENSG00000138439,2.214931578,2.157972889,2.272070052,2.231701927,2.184103122,2.890312153,2.338716194,2.673166562,2.334876789,2.355658672,1.954355179,2.09727266
ENSG00000240761,1.897948868,0.993628074,0.608698302,1.083417113,0.765304016,0.458806775,0.405381079,0.551767934,0.548371376,1.535274935,1.805544742,1.013572311
ENSG00000163596,0.380172314,0.256327276,0.404343338,0.46115891,0.686056321,0.785818319,0.445757681,0.455043674,0.510596404,0.387255229,0.29887439,0.297891669
ENSG00000138442,12.25031469,13.56162627,13.5370201,11.70883574,13.5837754,13.48505484,17.85637265,17.0189902,17.32595575,10.73631213,11.84769889,11.9038964
ENSG00000138380,0.391133329,0.338668953,0.292497553,0.790758175,0.932206619,1.200500727,0.490014141,0.559570464,0.57719125,0.461328949,0.373277382,0.320386037
ENSG00000144426,0.500516589,0.439977293,0.442067919,0.35378438,0.363499865,0.70478023,0.510142482,0.560292438,0.600743923,0.494508031,0.381764823,0.460418883
ENSG00000119004,1.532234199,1.573151519,1.623650914,1.922730987,2.396979132,2.642791757,2.762596986,2.141222887,2.673028373,1.765297075,1.356804167,1.918696556
ENSG00000238285,5.94539316,6.362068252,6.907612114,13.26062086,16.17444489,12.91077369,14.77874757,15.0076299,15.7787606,5.274720522,6.453920019,6.467156111
ENSG00000138443,3.204790087,3.022431275,3.036141946,3.753886321,4.139796748,4.892584019,4.450672238,4.674557974,4.590378528,3.648397439,3.376570838,3.205816851
ENSG00000173166,1.541214816,1.396188933,1.556529596,1.402949203,1.464461248,1.998324524,2.012071001,2.122344032,2.115749547,1.741681787,1.600986694,1.441919023
ENSG00000233459,1.455094132,1.385057316,1.866674792,1.998678861,2.613629169,3.29139241,2.693532062,2.591010255,2.627612842,1.504000816,1.929561956,1.572645927
ENSG00000224791,0.925124377,1.324281129,1.787116744,0.776907652,1.241710988,0.584899168,0.287105922,0.175852136,0.582565434,0.43493547,0.790502338,0.55376963
ENSG00000213925,0.706737571,0.943490878,0.875733587,0.428645532,1.321250469,0.954294039,0.641543451,0.611247505,0.824443662,0.287961863,0.727337873,0.88604552
ENSG00000116117,0.065295962,0.043224674,0.047074687,0.108007774,0.11097384,0.104546883,0.064661054,0.099012104,0.061957197,0.039302828,0.029090579,0.069287878
ENSG00000118257,0.360125644,0.36805038,0.39456954,0.141234559,0.158611978,0.200294557,0.170416791,0.180657937,0.119697232,0.190312933,0.14862065,0.194316801
ENSG00000180672,0.065352615,0.251160977,0.161959637,0.059455817,0.142539994,0.172652027,0.05932406,0.080746527,0.040124735,0.04992764,0.080068503,0.056505773
ENSG00000114933,1.397799366,1.328683662,1.260247227,1.250870749,1.279877701,2.061613911,1.562069555,1.613152462,1.626915203,1.408554846,1.178823618,1.482917814
ENSG00000227946,1.251622669,1.060894965,0.797612053,1.084464905,1.039962974,0.909753361,0.973855514,1.804185091,1.317364117,1.457075889,1.431228362,1.107955806
ENSG00000023228,10.09961863,10.88649631,10.86325386,10.72771047,11.46057339,12.61057208,14.61949301,14.45233497,14.56076192,10.09077708,11.16936297,11.08655205
ENSG00000114942,229.9687889,231.5396337,235.5280132,219.2510928,254.2107062,216.4387845,255.1059958,227.4975207,257.9873988,202.6359814,239.5960015,238.3353478
ENSG00000207047,5.392407667,5.609482129,2.672738907,4.205012668,11.52130409,7.688290667,5.594258897,8.566197171,11.35128748,4.315828427,4.152752906,2.331216316
ENSG00000204186,1.171773917,1.066879395,1.036803155,1.548626853,1.751764125,2.63909196,1.476277878,1.514437158,1.648634115,1.172236117,0.895891946,1.07015571
ENSG00000138400,1.000704041,1.154362882,1.041103626,2.019127197,2.494430254,2.303433406,1.918716878,1.787302304,1.593803494,0.948700081,0.922564223,1.070838914
ENSG00000118246,11.12620481,12.58650045,12.41118624,10.76020861,12.84988349,13.35554358,16.32540761,15.37534613,16.10230888,10.0065208,11.4616949,10.84281562
ENSG00000118263,2.029409678,2.016124242,2.156857507,2.183269132,2.189321443,2.918009389,1.667043247,1.911409431,2.001774586,1.677497553,1.620634219,1.561958799
ENSG00000118260,3.935859272,4.407306168,4.491634733,4.562612631,5.286035218,6.311774891,4.940991879,4.916861645,5.10853856,4.234565403,4.395271721,4.895769817
ENSG00000144401,3.698738836,3.718750534,3.97209464,3.386993303,3.773772254,3.42216285,3.681227537,3.724311803,3.935157521,3.051980626,3.549760167,3.480217019
ENSG00000213082,21.72231145,22.96574766,23.87233979,20.87774057,16.69378146,11.81560304,15.20361652,17.92127336,18.91881246,27.00485601,28.29721882,27.60256127
ENSG00000163249,4.124212365,4.263751967,4.003957403,6.432141748,7.906057409,8.862494297,6.291114743,5.669951813,6.101286875,3.887638099,3.907567483,3.888544378
ENSG00000163251,3.610556629,2.854357832,2.886986059,2.273431615,2.536244143,3.133674894,3.374791444,3.308880243,3.141854068,3.570203383,2.881511205,3.225057754
ENSG00000244567,1.342913388,1.086534661,1.161797306,1.836314741,1.856311542,1.777473744,1.654931317,1.840246619,1.529095778,1.293318416,1.172654617,1.224455932
ENSG00000178385,0.52282794,0.503332684,0.564201144,0.361255384,0.31343754,0.652735411,0.400505362,0.539680234,0.308812231,0.552792769,0.467038752,0.50927406
ENSG00000224839,182.9644231,197.8462595,191.737965,518.186657,465.9418965,369.9388243,480.3423904,537.2890113,459.7499366,169.7968862,185.7595057,192.5426855
ENSG00000138413,22.62895559,24.53496573,24.12072659,18.50288706,17.34337381,19.79526251,26.74879704,26.51571588,28.21992743,19.08136194,20.4906781,22.39299505
ENSG00000231908,0.799746393,0.913503451,1.212496604,0.570654815,0.410428136,0.276184667,0.569390219,1.104378261,0.519906297,0.766725938,0.645535497,0.854186131
ENSG00000115020,4.295492497,4.299406129,4.125571873,3.726746825,4.3609072,6.232665907,4.772059842,5.02260617,5.232714378,4.395804837,3.744559657,4.161656475
ENSG00000240286,1.22501179,0.686175184,0.747292661,0.114305475,0.704666917,0.110642787,0.456208677,0.582140481,1.041402521,0.671911015,1.662486568,0.896229951
ENSG00000229670,0.585432846,0.6700648,0.877584071,0.952633907,0.747443268,0.586796431,0.48390253,0.811543754,0.789014422,0.523615548,0.573806956,0.6666791
ENSG00000078018,0.487837852,0.474507048,0.449238678,0.478581865,0.428597695,0.488287036,0.696922987,0.797077685,0.700514901,0.521365678,0.48598859,0.474811772
ENSG00000197713,23.90479509,28.15161902,26.2018996,19.07706479,23.79149971,23.75081201,28.13210564,27.49866885,28.0086326,20.73740989,24.03602911,25.33895102
ENSG00000144445,0.778713301,0.715427574,0.580755738,0.582650157,0.662143913,0.914331714,0.84561306,0.845244879,0.835573437,0.882180758,0.809614729,0.736223251
ENSG00000272807,2.206931323,2.290959668,2.641780542,2.879107773,3.010070439,4.058048492,3.326316101,4.115890533,3.067915535,2.969120294,1.959038226,1.83617038
ENSG00000229127,0.154138854,0.045349762,0.097234703,0.18697444,0.261966896,0.460684565,0.237440123,0.34626637,0.154860675,0.214105342,0.054937407,0.13327294
ENSG00000115365,22.97249533,23.0377158,21.08075758,24.99210676,25.72959676,32.19995715,27.34308498,26.47792959,27.75527341,24.0934852,22.46455806,22.87986953
ENSG00000021826,4.074473376,3.962611317,4.21742026,4.792128995,4.666326725,5.979223508,4.713661269,4.425449324,4.401830169,3.603410943,3.747757923,4.048410892
ENSG00000030419,0.131122375,0.114250227,0.169975446,0.055057449,0.056569415,0.136193846,0.146494505,0.127737437,0.133143852,0.123291037,0.11616092,0.113372222
ENSG00000138376,5.992976047,5.827659502,6.021441286,6.572885376,7.710011593,9.018190229,6.755192202,7.090609338,6.928367481,5.716294753,5.405640986,5.673941205
ENSG00000229267,0.263115581,0.236537303,0.39123855,0.372360388,0.473677904,0.274612458,0.442303834,0.288971442,0.341041211,0.238237898,0.229235972,0.505549757
ENSG00000230076,382.1681193,375.6118642,404.6810069,314.0683116,263.3958515,216.5122773,258.1334137,281.5890391,268.9089067,400.5404633,440.4909772,452.0004321
ENSG00000144452,0.130899567,0.076784188,0.103808284,0.365204536,0.30181836,0.514883777,0.138628619,0.169819825,0.104479423,0.080002999,0.083395053,0.076396214
ENSG00000138363,46.35823367,47.8581657,49.83630685,37.27297668,43.47070253,41.59937288,46.99234572,44.50313202,45.92844649,38.13955317,42.3550163,42.74760528
ENSG00000115414,1.386307685,1.143242227,1.155492915,0.820305997,0.67648431,0.982078541,0.652636614,0.635449285,0.677427879,0.96801087,0.81631307,0.77242397
ENSG00000216721,2.45527953,2.185190028,3.28578033,4.616392836,1.530053665,1.585586076,4.160405023,3.640349395,3.014950194,2.375972187,1.804890796,1.910615535
ENSG00000118242,4.404492403,5.538639072,5.593594958,3.690583895,4.541501422,5.794646035,5.480789428,4.830028256,5.734289886,3.85591184,4.594424465,4.771786062
ENSG00000115425,3.602362669,3.619778956,3.398220609,4.146573006,3.53628965,3.320118127,3.785764977,3.529615428,4.209465501,3.560971515,3.635230816,3.41613094
ENSG00000163449,0.13589309,0.068718389,0.092613413,0.236960165,0.338737349,0.259284723,0.174756342,0.188890787,0.208586686,0.181682664,0.108220483,0.132184261
ENSG00000079246,129.8825568,143.1332377,149.7589266,163.4555741,187.206253,191.5040113,202.5456919,191.0219981,201.6067337,123.9368778,140.6323245,147.4236302
ENSG00000232970,0.786734249,0.689581727,0.584915506,0.636219411,0.163422753,0.615833045,0.55545833,0.324016914,0.32202234,0.601043804,0.449814628,0.680233332
ENSG00000260804,2.407936624,2.391731756,2.571340753,4.618805387,5.380024466,5.091430997,4.762583813,4.462694841,4.855908663,3.818787773,3.089260565,3.926971757
ENSG00000138375,4.508297287,4.61214294,4.774997577,5.020910648,4.510172721,4.739235594,3.991713929,4.620677186,4.458478978,4.401201881,4.845817502,4.405530553
ENSG00000232485,0.536825054,0.573326861,0.681155958,0.625135449,0.642302667,0.731167631,0.519791767,0.848992054,0.738295121,0.349968982,0.39988498,0.556985481
ENSG00000197756,131.9954237,134.028356,132.4001003,175.4339253,166.9667338,138.1077698,145.0050435,137.296865,143.1707648,125.366986,137.7990601,127.9223232
ENSG00000115457,25.80417922,23.15808859,22.67691089,23.22494468,19.32704603,9.82868635,9.02842426,10.84576441,9.596326524,21.68243494,22.10493337,20.9696991
ENSG00000079308,0.796277301,0.639462179,0.695330783,0.762178207,0.61072639,0.693676,0.375461642,0.463845951,0.436727957,0.708465583,0.743668246,0.685067736
